2024-09-19 11:27:04 - {'rail': {'POM_5V_CPU': {'volt': 5104, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 162}, 'POM_5V_GPU': {'volt': 5104, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1}}, 'tot': {'volt': 5104, 'curr': 496, 'power': 2572, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2559, 'name': 'POM_5V_IN'}}
2024-09-19 11:27:05 - {'rail': {'POM_5V_CPU': {'volt': 5104, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 162}, 'POM_5V_GPU': {'volt': 5104, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5104, 'curr': 496, 'power': 2531, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2545, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:30 - {'rail': {'POM_5V_CPU': {'volt': 5064, 'curr': 200, 'power': 1012, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1012}, 'POM_5V_GPU': {'volt': 5064, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5064, 'curr': 728, 'power': 3686, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 3686, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:31 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 587}, 'POM_5V_GPU': {'volt': 5112, 'curr': 8, 'power': 40, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 20}}, 'tot': {'volt': 5112, 'curr': 552, 'power': 2817, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 3251, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:32 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 40, 'power': 204, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 395}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 10}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2995, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:33 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 204, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 299}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 5}}, 'tot': {'volt': 5104, 'curr': 544, 'power': 2776, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2885, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:34 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 231}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2735, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2810, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:35 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 197}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2775, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:36 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 204, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 200}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 544, 'power': 2780, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2777, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:37 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 181}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2758, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:38 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 172}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2699, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2728, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:39 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 167}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2734, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:40 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 165}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2737, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:41 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 164}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2738, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:42 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2739, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:43 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 40, 'power': 204, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 183}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5104, 'curr': 536, 'power': 2735, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2737, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:44 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 173}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2699, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2718, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:45 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 168}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2729, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:46 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 165}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2699, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2714, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:47 - {'rail': {'POM_5V_CPU': {'volt': 5120, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 164}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2727, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:48 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2733, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:49 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2736, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:50 - {'rail': {'POM_5V_CPU': {'volt': 5120, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2738, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:52 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2739, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:53 - {'rail': {'POM_5V_CPU': {'volt': 5120, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2699, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2719, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:54 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2729, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:55 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2734, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:56 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 40, 'power': 204, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 183}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 544, 'power': 2776, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2755, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:57 - {'rail': {'POM_5V_CPU': {'volt': 5120, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 173}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2747, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:58 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 168}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2743, 'name': 'POM_5V_IN'}}
2024-09-19 21:41:59 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 165}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2741, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:00 - {'rail': {'POM_5V_CPU': {'volt': 5120, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 164}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2740, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:01 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 8, 'power': 40, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 20}}, 'tot': {'volt': 5112, 'curr': 552, 'power': 2817, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2778, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:02 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 10}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2759, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:03 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 5}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2749, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:04 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2744, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:05 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 1}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2780, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2762, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:06 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 40, 'power': 204, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 183}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 544, 'power': 2776, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2769, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:07 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 204, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 193}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5104, 'curr': 536, 'power': 2776, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2772, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:08 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 178}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2756, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:09 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 170}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2748, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:10 - {'rail': {'POM_5V_CPU': {'volt': 5120, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 166}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2744, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:11 - {'rail': {'POM_5V_CPU': {'volt': 5120, 'curr': 24, 'power': 122, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 144}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2699, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2721, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:12 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 153}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2730, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:13 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 204, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 178}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2780, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2755, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:14 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 170}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2747, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:15 - {'rail': {'POM_5V_CPU': {'volt': 5120, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 166}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2699, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2723, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:16 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 40, 'power': 204, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 185}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2780, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2751, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:17 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 174}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2745, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:18 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 40, 'power': 204, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 189}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2735, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2740, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:19 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 176}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5104, 'curr': 536, 'power': 2735, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2737, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:20 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 169}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2738, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:21 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 166}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2739, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:22 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 164}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2739, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:23 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2699, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2719, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:24 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 24, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 163}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2699, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2709, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:25 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 204, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 183}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 536, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2724, 'name': 'POM_5V_IN'}}
2024-09-19 21:42:26 - {'rail': {'POM_5V_CPU': {'volt': 5112, 'curr': 32, 'power': 163, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 173}, 'POM_5V_GPU': {'volt': 5112, 'curr': 0, 'power': 0, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 0}}, 'tot': {'volt': 5112, 'curr': 528, 'power': 2740, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2732, 'name': 'POM_5V_IN'}}
