2024-09-27 18:31:48, 1167110.01, 380.29, 982830284, 3069, 362, 5290
2024-09-27 18:31:53, 1204432.92, 386.78, 979265126, 3114, 81, 4861
2024-09-27 18:31:57, 1225314.45, 383.51, 980837990, 3195, 80, 4942
2024-09-27 18:32:02, 1211232.46, 388.34, 981362278, 3119, 0, 4592
2024-09-27 18:32:07, 1197952.28, 379.82, 981257420, 3154, 121, 4901
2024-09-27 18:32:11, 1202471.1, 386.15, 983354572, 3114, 81, 4942
2024-09-27 18:32:16, 1157786.08, 382.36, 982830284, 3028, 80, 4901
2024-09-27 18:32:21, 1191297.96, 387.54, 983354572, 3074, 0, 4901
2024-09-27 18:32:25, 1197848.11, 380.39, 981362278, 3149, 161, 5217
2024-09-27 18:32:30, 1212758.1, 379.58, 981257420, 3195, 80, 4982
2024-09-27 18:32:35, 1237639.1, 383.17, 985451724, 3230, 161, 5056
2024-09-27 18:32:39, 1211577.56, 384.14, 981257420, 3154, 80, 4982
2024-09-27 18:32:44, 1235857.95, 386.81, 983249715, 3195, 0, 4780
2024-09-27 18:32:49, 1230531.0, 381.56, 981362278, 3225, 80, 5056
2024-09-27 18:32:53, 1220092.08, 388.07, 981257420, 3144, 201, 5136
2024-09-27 18:32:58, 1183223.1, 375.15, 984927436, 3154, 80, 5015
2024-09-27 18:33:03, 1227391.2, 384.16, 980942848, 3195, 80, 4942
2024-09-27 18:33:07, 213097.04, 368.68, 983354572, 578, 0, 2191
2024-09-27 18:33:12, 1257289.52, 371.32, 983354572, 3386, 80, 5136
2024-09-27 18:33:17, 1114972.2, 373.15, 981571993, 2988, 80, 5015
2024-09-27 18:33:21, 1208265.86, 383.09, 978845696, 3154, 81, 4982
2024-09-27 18:33:26, 1181015.3, 374.45, 983669145, 3154, 0, 4942
2024-09-27 18:33:31, 1204134.72, 387.93, 980837990, 3104, 362, 5402
2024-09-27 18:33:35, 1201767.0, 373.8, 985556582, 3215, 362, 5394
2024-09-27 18:33:40, 1035584.36, 328.34, 981047705, 3154, 80, 4975
2024-09-27 18:33:45, 1306412.24, 390.44, 979474841, 3346, 80, 5096
2024-09-27 18:33:49, 1204743.0, 378.85, 981047705, 3180, 362, 5402
2024-09-27 18:33:54, 1219557.6, 387.9, 985242009, 3144, 121, 5096
2024-09-27 18:33:59, 1198165.15, 376.19, 979055411, 3185, 362, 5483
2024-09-27 18:34:03, 1222854.6, 383.34, 979055411, 3190, 80, 5136
2024-09-27 18:34:08, 1187773.02, 381.43, 981571993, 3114, 0, 4942
2024-09-27 18:34:13, 1232053.55, 386.83, 985766297, 3185, 80, 5249
2024-09-27 18:34:17, 1120756.32, 379.66, 984088576, 2952, 80, 4691
2024-09-27 18:34:22, 1256993.61, 375.11, 986710016, 3351, 80, 5096
2024-09-27 18:34:27, 1261605.7, 390.59, 982201139, 3230, 80, 5056
2024-09-27 18:34:31, 1138440.42, 379.86, 984822579, 2997, 0, 4901
2024-09-27 18:34:36, 1250656.0, 387.2, 986290585, 3230, 121, 5015
2024-09-27 18:36:53, 202327.51, 97.79, 139355750, 2069, 365, 4429
2024-09-27 18:36:58, 125015.56, 98.36, 228170137, 1271, 82, 3163
2024-09-27 18:37:02, 14890.54, 45.26, 357249843, 329, 329, 2431
2024-09-27 18:37:07, 118957.08, 99.88, 478989516, 1191, 82, 2999
2024-09-27 18:37:12, 76001.43, 47.89, 481715814, 1587, 122, 3663
2024-09-27 18:37:16, 103268.4, 56.4, 480038092, 1831, 81, 3546
2024-09-27 18:37:21, 72569.24, 46.94, 571578777, 1546, 40, 3628
2024-09-27 18:37:26, 43.26, 0.21, 571264204, 206, 330, 2356
2024-09-27 18:37:30, 161.56, 0.28, 573675929, 577, 165, 2435
2024-09-27 18:37:35, 112.77, 0.21, 571369062, 537, 124, 2273
2024-09-27 18:37:40, 115.6, 0.2, 571683635, 578, 82, 2315
2024-09-27 18:37:44, 37.95, 0.23, 574095360, 165, 82, 1866
2024-09-27 18:37:49, 127.16, 0.22, 573675929, 578, 0, 2153
2024-09-27 18:37:54, 33.0, 0.2, 574305075, 165, 82, 1866
2024-09-27 18:37:58, 52.8, 0.32, 574095360, 165, 82, 1866
2024-09-27 18:38:03, 26.85, 0.05, 574829363, 537, 82, 2191
2024-09-27 18:38:08, 190.74, 0.33, 574934220, 578, 0, 2191
2024-09-27 18:38:12, 132.71, 0.23, 574514790, 577, 288, 2637
2024-09-27 18:38:17, 156.06, 0.27, 574095360, 578, 82, 2273
2024-09-27 18:38:22, 150.28, 0.26, 573675929, 578, 82, 2273
2024-09-27 18:38:26, 161.84, 0.28, 575458508, 578, 82, 2273
2024-09-27 18:38:31, 309.0, 0.5, 575143936, 618, 288, 2679
2024-09-27 18:38:36, 121.38, 0.21, 574619648, 578, 82, 2273
2024-09-27 18:38:40, 30.9, 0.05, 573256499, 618, 288, 2839
2024-09-27 18:38:45, 260.1, 0.45, 574514790, 578, 82, 2273
2024-09-27 18:38:50, 47.85, 0.29, 575353651, 165, 82, 1824
2024-09-27 18:38:54, 171.86, 0.26, 576087654, 661, 82, 2476
2024-09-27 18:38:59, 42.88, 0.08, 577555660, 536, 123, 2315
2024-09-27 18:39:04, 161.84, 0.28, 576716800, 578, 82, 2273
2024-09-27 18:39:08, 244.2, 0.37, 576821657, 660, 82, 2315
2024-09-27 18:39:13, 46.24, 0.08, 576716800, 578, 82, 2232
2024-09-27 18:39:18, 248.11, 0.43, 578813952, 577, 206, 2394
2024-09-27 18:39:22, 138.72, 0.24, 576716800, 578, 82, 2232
2024-09-27 18:39:27, 102.03, 0.19, 574934220, 537, 82, 2232
2024-09-27 18:39:32, 144.99, 0.27, 581120819, 537, 41, 2232
2024-09-27 18:39:36, 161.1, 0.3, 579128524, 537, 0, 2153
2024-09-27 18:39:41, 230.91, 0.43, 577031372, 537, 82, 2191
