0.9289319515228271,0.00012683868408203125,0.9303863048553467
0.03423023223876953,3.910064697265625e-05,0.03606128692626953
0.5916693210601807,2.47955322265625e-05,0.5936868190765381
0.11310291290283203,7.104873657226562e-05,0.11422085762023926
0.15735363960266113,7.557868957519531e-05,0.1593313217163086
0.07918310165405273,3.6716461181640625e-05,0.08101511001586914
0.25553178787231445,4.0531158447265625e-05,0.2573812007904053
0.03061652183532715,2.1457672119140625e-05,0.032271623611450195
0.2876608371734619,6.437301635742188e-05,0.28845691680908203
0.11050248146057129,1.621246337890625e-05,0.11152291297912598
0.26368188858032227,3.933906555175781e-05,0.26637721061706543
0.07352113723754883,1.5020370483398438e-05,0.07537388801574707
0.32384657859802246,1.71661376953125e-05,0.3255324363708496
0.025094985961914062,3.504753112792969e-05,0.026818037033081055
0.17567944526672363,1.52587890625e-05,0.17729711532592773
0.03178000450134277,4.076957702636719e-05,0.033827781677246094
0.36281776428222656,2.765655517578125e-05,0.3650822639465332
